Year,State ANSI,Ag District Code,County,County ANSI,Value
2012,18,20,MARSHALL,99,97.8
2012,18,20,MIAMI,103,126.8
2012,18,20,ST. JOSEPH,141,133.9
2012,18,20,WABASH,169,105.4
2012,18,30,ADAMS,1,111.8
2012,18,30,ALLEN,3,109
2012,18,30,DE KALB,33,91
2012,18,30,HUNTINGTON,69,108.3
2012,18,30,LAGRANGE,87,96.7
2012,18,30,NOBLE,113,105.7
2012,18,30,STEUBEN,151,87.4
2012,18,30,WELLS,179,122
2012,18,30,WHITLEY,183,96.4
2012,18,10,BENTON,7,116.9
2012,18,10,JASPER,73,144.6
2012,18,10,LA PORTE,91,122.3
2012,18,10,LAKE,89,158.7
2012,18,10,NEWTON,111,132.6
2012,18,10,PORTER,127,165.7
2012,18,10,PULASKI,131,110.9
2012,18,10,STARKE,149,99.7
2012,18,10,WHITE,181,115.6
2012,18,80,BROWN,13,71.6
2012,18,80,FLOYD,43,55.7
2012,18,80,HARRISON,61,52.2
2012,18,80,JACKSON,71,81.3
2012,18,80,LAWRENCE,93,52.8
2012,18,80,MONROE,105,44.7
2012,18,80,ORANGE,117,30.1
2012,18,80,OTHER (COMBINED) COUNTIES,,65.4
2012,18,80,WASHINGTON,175,57.5
2012,18,90,CLARK,19,69.9
2012,18,90,DEARBORN,29,88
2012,18,90,FRANKLIN,47,89.1
2012,18,90,JENNINGS,79,89.2
2012,18,90,OTHER (COMBINED) COUNTIES,,81.6
2012,18,90,RIPLEY,137,101.3
2012,18,90,SCOTT,143,107.5
2012,18,90,SWITZERLAND,155,63.2
2012,18,70,DAVIESS,27,72.9
2012,18,70,DUBOIS,37,62.1
2012,18,70,GIBSON,51,64.8
2012,18,70,KNOX,83,71.4
2012,18,70,MARTIN,101,53.1
2012,18,70,OTHER (COMBINED) COUNTIES,,71.7
2012,18,70,PIKE,125,57.8
2012,18,70,POSEY,129,75.2
2012,18,70,SPENCER,147,69.8
2012,18,70,VANDERBURGH,163,60.4
2012,18,70,WARRICK,173,51.1
2012,18,40,CLAY,21,61.2
2012,18,40,FOUNTAIN,45,101.9
2012,18,40,MONTGOMERY,107,104.5
2012,18,40,OWEN,119,41
2012,18,40,PARKE,121,64.2
2012,18,40,PUTNAM,133,61.4
2012,18,40,TIPPECANOE,157,112
2012,18,40,VERMILLION,165,86.3
2012,18,40,VIGO,167,65.9
2012,18,40,WARREN,171,110.4
2011,18,50,BARTHOLOMEW,5,120.7
2011,18,50,BOONE,11,159.1
2011,18,50,CLINTON,23,175.9
2011,18,50,DECATUR,31,124.8
2011,18,50,HAMILTON,57,124.9
2011,18,50,HANCOCK,59,146.8
2011,18,50,HENDRICKS,63,130.3
2011,18,50,HOWARD,67,163.9
2011,18,50,JOHNSON,81,110
2011,18,50,MADISON,95,156.4
2011,18,50,MORGAN,109,113.2
2011,18,50,OTHER (COMBINED) COUNTIES,,142
2011,18,50,RUSH,139,141.5
2011,18,50,SHELBY,145,116.6
2011,18,50,TIPTON,159,165.5
2011,18,60,BLACKFORD,9,160.8
2011,18,60,DELAWARE,35,146.1
2011,18,60,FAYETTE,41,133.2
2011,18,60,HENRY,65,149.9
2011,18,60,JAY,75,153.3
2011,18,60,RANDOLPH,135,143.3
2011,18,60,UNION,161,141.2
2011,18,60,WAYNE,177,118.7
2011,18,20,CARROLL,15,167.7
2011,18,20,CASS,17,149.1
2011,18,20,FULTON,49,155
2011,18,20,KOSCIUSKO,85,152
2011,18,20,MARSHALL,99,157.9
2011,18,20,MIAMI,103,136.9
2011,18,20,OTHER (COMBINED) COUNTIES,,140.3
2011,18,20,ST. JOSEPH,141,153.1
2011,18,30,ADAMS,1,146.9
2011,18,30,ALLEN,3,131.6
2011,18,30,DE KALB,33,124.3
2011,18,30,HUNTINGTON,69,137.3
2011,18,30,LAGRANGE,87,127.3
2011,18,30,NOBLE,113,131.9
2011,18,30,STEUBEN,151,120.1
2011,18,30,WELLS,179,147.6
2011,18,30,WHITLEY,183,115.3
2011,18,10,BENTON,7,165.5
2011,18,10,JASPER,73,157.9
2011,18,10,LA PORTE,91,145.5
2011,18,10,LAKE,89,154.2
2011,18,10,NEWTON,111,166.3
2011,18,10,PORTER,127,153.1
2011,18,10,PULASKI,131,153.6
2011,18,10,STARKE,149,136.9
2011,18,10,WHITE,181,168.5
2011,18,80,FLOYD,43,98.8
2011,18,80,HARRISON,61,105.7
2011,18,80,JACKSON,71,121.1
2011,18,80,LAWRENCE,93,128.3
2011,18,80,MONROE,105,124.8
2011,18,80,ORANGE,117,131.9
2011,18,80,OTHER (COMBINED) COUNTIES,,110.9
2011,18,80,PERRY,123,129.8
2011,18,80,WASHINGTON,175,123.1
2011,18,90,CLARK,19,115.9
2011,18,90,DEARBORN,29,109.6
2011,18,90,FRANKLIN,47,126.5
2011,18,90,JEFFERSON,77,114.4
2011,18,90,JENNINGS,79,116.3
2011,18,90,OHIO,115,97
2011,18,90,RIPLEY,137,113
2011,18,90,SCOTT,143,128.8
2011,18,90,SWITZERLAND,155,112.7
2011,18,70,DAVIESS,27,156.7
2011,18,70,DUBOIS,37,153.2
2011,18,70,GREENE,55,130.9
2011,18,70,MARTIN,101,140.1
2011,18,70,OTHER (COMBINED) COUNTIES,,153.9
2011,18,70,POSEY,129,152.6
2011,18,70,SPENCER,147,132.6
2011,18,70,SULLIVAN,153,155.2
2011,18,70,VANDERBURGH,163,149
2011,18,70,WARRICK,173,139.1
2011,18,40,CLAY,21,141.4
2011,18,40,FOUNTAIN,45,154
2011,18,40,MONTGOMERY,107,166.7
2011,18,40,OWEN,119,120.1
2011,18,40,PARKE,121,148.6
2011,18,40,PUTNAM,133,142.4
2011,18,40,TIPPECANOE,157,160.2
2011,18,40,VERMILLION,165,152.4
2011,18,40,VIGO,167,139.5
2011,18,40,WARREN,171,159.9
2010,18,50,BARTHOLOMEW,5,129.9
2010,18,50,BOONE,11,154.9
2010,18,50,CLINTON,23,178.5
2010,18,50,DECATUR,31,157.3
2010,18,50,GRANT,53,158.4
2010,18,50,HAMILTON,57,174.7
2010,18,50,HANCOCK,59,153.5
2010,18,50,HENDRICKS,63,162.5
2010,18,50,HOWARD,67,169.4
2010,18,50,JOHNSON,81,140.2
2010,18,50,MADISON,95,168.4
2010,18,50,MARION,97,157.2
2010,18,50,MORGAN,109,143.2
2010,18,50,RUSH,139,151.4
2010,18,50,SHELBY,145,139.7
2010,18,50,TIPTON,159,181.6
2010,18,60,BLACKFORD,9,149.7
2010,18,60,DELAWARE,35,153.7
2010,18,60,FAYETTE,41,149.5
2010,18,60,HENRY,65,160.9
2010,18,60,JAY,75,140.2
2010,18,60,RANDOLPH,135,156.9
2010,18,60,UNION,161,176.4
2010,18,60,WAYNE,177,160.3
2010,18,20,CARROLL,15,170.1
2010,18,20,CASS,17,148.3
2010,18,20,ELKHART,39,155
2010,18,20,FULTON,49,169.8
2010,18,20,KOSCIUSKO,85,167.1
2010,18,20,MARSHALL,99,164.3
2010,18,20,MIAMI,103,157.9
2010,18,20,ST. JOSEPH,141,159.4
2010,18,20,WABASH,169,161.8
2010,18,30,ADAMS,1,143.6
2010,18,30,ALLEN,3,150.7
2010,18,30,DE KALB,33,122.2
2010,18,30,HUNTINGTON,69,166.9
2010,18,30,LAGRANGE,87,126
2010,18,30,NOBLE,113,142.4
2010,18,30,STEUBEN,151,134.1
2010,18,30,WELLS,179,156.8
2010,18,30,WHITLEY,183,153.7
2010,18,10,BENTON,7,165.9
2010,18,10,JASPER,73,162.5
2010,18,10,LA PORTE,91,167.1
2010,18,10,LAKE,89,156.2
2010,18,10,NEWTON,111,169.9
2010,18,10,PORTER,127,168.2
2010,18,10,PULASKI,131,165.2
2010,18,10,STARKE,149,149.5
2010,18,10,WHITE,181,167
2010,18,80,BROWN,13,83.9
2010,18,80,CRAWFORD,25,136.3
2010,18,80,FLOYD,43,147.6
2010,18,80,HARRISON,61,130
2010,18,80,JACKSON,71,126.1
2010,18,80,LAWRENCE,93,138.9
2010,18,80,MONROE,105,138.6
2010,18,80,ORANGE,117,149.4
2010,18,80,PERRY,123,132.6
2010,18,80,WASHINGTON,175,123.6
2010,18,90,CLARK,19,136.9
2010,18,90,DEARBORN,29,124.4
2010,18,90,FRANKLIN,47,159.8
2010,18,90,JEFFERSON,77,127.4
2010,18,90,JENNINGS,79,131.1
2010,18,90,OHIO,115,120.4
2010,18,90,RIPLEY,137,135.6
2010,18,90,SCOTT,143,144.1
2010,18,90,SWITZERLAND,155,136.3
2010,18,70,DAVIESS,27,160.3
2010,18,70,DUBOIS,37,154.5
2010,18,70,GIBSON,51,155
2010,18,70,GREENE,55,125.8
2010,18,70,KNOX,83,163.8
2010,18,70,MARTIN,101,149.5
2010,18,70,PIKE,125,146.1
2010,18,70,POSEY,129,146.6
2010,18,70,SPENCER,147,139.8
2010,18,70,SULLIVAN,153,159.2
2010,18,70,VANDERBURGH,163,143
2010,18,70,WARRICK,173,142.7
2010,18,40,CLAY,21,157.2
2010,18,40,FOUNTAIN,45,175.6
2010,18,40,MONTGOMERY,107,172.5
2010,18,40,OWEN,119,142.4
2010,18,40,PARKE,121,164.9
2010,18,40,PUTNAM,133,160.6
2010,18,40,TIPPECANOE,157,175.1
2010,18,40,VERMILLION,165,161.7
2010,18,40,VIGO,167,151.7
2010,18,40,WARREN,171,162.6
2009,18,50,BARTHOLOMEW,5,175
2009,18,50,BOONE,11,182
2009,18,50,CLINTON,23,185
2009,18,50,DECATUR,31,181
2009,18,50,GRANT,53,171
2009,18,50,HAMILTON,57,172
2009,18,50,HANCOCK,59,185
2009,18,50,HENDRICKS,63,179
2009,18,50,HOWARD,67,186
2009,18,50,JOHNSON,81,167
2009,18,50,MADISON,95,169
2009,18,50,MARION,97,169
2009,18,50,MORGAN,109,175
2009,18,50,RUSH,139,185
2009,18,50,SHELBY,145,177
2009,18,50,TIPTON,159,186
2009,18,60,BLACKFORD,9,165
2009,18,60,DELAWARE,35,154
2009,18,60,FAYETTE,41,184
2009,18,60,HENRY,65,187
2009,18,60,JAY,75,153
2009,18,60,RANDOLPH,135,173
2009,18,60,UNION,161,196
2009,18,60,WAYNE,177,184
2009,18,20,CARROLL,15,175
2009,18,20,CASS,17,164
2009,18,20,ELKHART,39,161
2009,18,20,FULTON,49,160
2009,18,20,KOSCIUSKO,85,160
2009,18,20,MARSHALL,99,155
2009,18,20,MIAMI,103,164
2009,18,20,ST. JOSEPH,141,166
2009,18,20,WABASH,169,173
2009,18,30,ADAMS,1,167
2009,18,30,ALLEN,3,177
2009,18,30,DE KALB,33,150
2009,18,30,HUNTINGTON,69,176
2009,18,30,LAGRANGE,87,136
2009,18,30,NOBLE,113,153
2009,18,30,STEUBEN,151,140
2009,18,30,WELLS,179,179
2009,18,30,WHITLEY,183,170
2009,18,10,BENTON,7,185
2009,18,10,JASPER,73,160
2009,18,10,LA PORTE,91,154
2009,18,10,LAKE,89,162
2009,18,10,NEWTON,111,182
2009,18,10,PORTER,127,156
2009,18,10,PULASKI,131,148
2009,18,10,STARKE,149,134
2009,18,10,WHITE,181,181
2009,18,80,BROWN,13,154
2009,18,80,HARRISON,61,174
2009,18,80,JACKSON,71,164
2009,18,80,LAWRENCE,93,164
2009,18,80,MONROE,105,154
2009,18,80,ORANGE,117,173
2009,18,80,OTHER (COMBINED) COUNTIES,,155
2009,18,80,PERRY,123,161
2009,18,80,WASHINGTON,175,162
2009,18,90,CLARK,19,155
2009,18,90,DEARBORN,29,167
2009,18,90,FRANKLIN,47,185
2009,18,90,JENNINGS,79,167
2009,18,90,OTHER (COMBINED) COUNTIES,,148
2009,18,90,RIPLEY,137,164
2009,18,90,SCOTT,143,152
2009,18,90,SWITZERLAND,155,153
2009,18,70,DAVIESS,27,182
2009,18,70,DUBOIS,37,169
2009,18,70,GIBSON,51,166
2009,18,70,GREENE,55,166
2009,18,70,KNOX,83,167
2009,18,70,MARTIN,101,172
2009,18,70,PIKE,125,155
2009,18,70,POSEY,129,176
2009,18,70,SPENCER,147,177
2009,18,70,SULLIVAN,153,167
2009,18,70,VANDERBURGH,163,178
2009,18,70,WARRICK,173,169
2009,18,40,CLAY,21,156
2009,18,40,FOUNTAIN,45,184
2009,18,40,MONTGOMERY,107,192
2009,18,40,OWEN,119,152
2009,18,40,PARKE,121,170
2009,18,40,PUTNAM,133,172
2009,18,40,TIPPECANOE,157,179
2009,18,40,VERMILLION,165,175
2009,18,40,VIGO,167,151
2009,18,40,WARREN,171,187
2008,18,50,BARTHOLOMEW,5,141
2008,18,50,BOONE,11,173
2008,18,50,CLINTON,23,187
2008,18,50,DECATUR,31,158
2008,18,50,GRANT,53,166
2008,18,50,HAMILTON,57,164
2008,18,50,HANCOCK,59,151
2008,18,50,HENDRICKS,63,147
2008,18,50,HOWARD,67,188
2008,18,50,JOHNSON,81,142
2008,18,50,MADISON,95,173
2008,18,50,MARION,97,121
2008,18,50,MORGAN,109,134
2008,18,50,RUSH,139,171
2008,18,50,SHELBY,145,153
2008,18,50,TIPTON,159,184
2008,18,60,BLACKFORD,9,156
2008,18,60,DELAWARE,35,156
2008,18,60,FAYETTE,41,152
2008,18,60,HENRY,65,161
2008,18,60,JAY,75,140
2008,18,60,RANDOLPH,135,147
2008,18,60,UNION,161,164
2008,18,60,WAYNE,177,151
2008,18,20,CARROLL,15,194
2008,18,20,CASS,17,183
2008,18,20,ELKHART,39,141
2008,18,20,FULTON,49,169
2008,18,20,KOSCIUSKO,85,143
2008,18,20,MARSHALL,99,155
2008,18,20,MIAMI,103,162
2008,18,20,ST. JOSEPH,141,144
2008,18,20,WABASH,169,149
2008,18,30,ADAMS,1,150
2008,18,30,ALLEN,3,151
2008,18,30,DE KALB,33,121
2008,18,30,HUNTINGTON,69,154
2008,18,30,LAGRANGE,87,116
2008,18,30,NOBLE,113,132
2008,18,30,STEUBEN,151,114
2008,18,30,WELLS,179,158
2008,18,30,WHITLEY,183,133
2008,18,10,BENTON,7,187
2008,18,10,JASPER,73,182
2008,18,10,LA PORTE,91,148
2008,18,10,LAKE,89,165
2008,18,10,NEWTON,111,185
2008,18,10,PORTER,127,167
2008,18,10,PULASKI,131,168
2008,18,10,STARKE,149,140
2008,18,10,WHITE,181,191
2008,18,80,FLOYD,43,131
2008,18,80,HARRISON,61,122
2008,18,80,JACKSON,71,125
2008,18,80,LAWRENCE,93,141
2008,18,80,MONROE,105,143
2008,18,80,ORANGE,117,160
2008,18,80,OTHER (COMBINED) COUNTIES,,107
2008,18,80,PERRY,123,145
2008,18,80,WASHINGTON,175,132
2008,18,90,CLARK,19,138
2008,18,90,DEARBORN,29,113
2008,18,90,FRANKLIN,47,135
2008,18,90,JEFFERSON,77,108
2008,18,90,JENNINGS,79,127
2008,18,90,OHIO,115,131
2008,18,90,RIPLEY,137,131
2008,18,90,SCOTT,143,132
2008,18,90,SWITZERLAND,155,105
2008,18,70,DAVIESS,27,173
2008,18,70,DUBOIS,37,157
2008,18,70,GIBSON,51,168
2008,18,70,GREENE,55,136
2008,18,70,KNOX,83,165
2008,18,70,MARTIN,101,155
2008,18,70,PIKE,125,153
2008,18,70,POSEY,129,157
2008,18,70,SPENCER,147,145
2008,18,70,SULLIVAN,153,164
2008,18,70,VANDERBURGH,163,154
2008,18,70,WARRICK,173,142
2008,18,40,CLAY,21,137
2008,18,40,FOUNTAIN,45,180
2008,18,40,MONTGOMERY,107,172
2008,18,40,OWEN,119,135
2008,18,40,PARKE,121,149
2008,18,40,PUTNAM,133,151
2008,18,40,TIPPECANOE,157,180
2008,18,40,VERMILLION,165,156
2008,18,40,VIGO,167,138
2008,18,40,WARREN,171,181
2007,18,50,BARTHOLOMEW,5,141.5
2007,18,50,BOONE,11,154
2007,18,50,CLINTON,23,179.3
2007,18,50,DECATUR,31,142.6
2007,18,50,GRANT,53,128.7
2007,18,50,HAMILTON,57,149.6
2007,18,50,HANCOCK,59,148.3
2007,18,50,HENDRICKS,63,154.3
2007,18,50,HOWARD,67,170.5
2007,18,50,JOHNSON,81,142
2007,18,50,MADISON,95,154.6
2007,18,50,MARION,97,145.4
2007,18,50,MORGAN,109,154.2
2007,18,50,RUSH,139,136.2
2007,18,50,SHELBY,145,127.8
2007,18,50,TIPTON,159,179
2007,18,60,BLACKFORD,9,142.1
2007,18,60,DELAWARE,35,134.2
2007,18,60,FAYETTE,41,132.7
2007,18,60,HENRY,65,147.3
2007,18,60,JAY,75,142.4
2007,18,60,RANDOLPH,135,129
2007,18,60,UNION,161,144.8
2007,18,60,WAYNE,177,118.7
2007,18,20,CARROLL,15,186.8
2007,18,20,CASS,17,176.7
2007,18,20,ELKHART,39,153
2007,18,20,FULTON,49,155.9
2007,18,20,KOSCIUSKO,85,156.4
2007,18,20,MARSHALL,99,155
2007,18,20,MIAMI,103,154.2
2007,18,20,ST. JOSEPH,141,149.1
2007,18,20,WABASH,169,152.6
2007,18,30,ADAMS,1,142.1
2007,18,30,ALLEN,3,157.2
2007,18,30,DE KALB,33,146.5
2007,18,30,HUNTINGTON,69,149.2
2007,18,30,LAGRANGE,87,125
2007,18,30,NOBLE,113,147
2007,18,30,STEUBEN,151,126.9
2007,18,30,WELLS,179,135.2
2007,18,30,WHITLEY,183,162.3
2007,18,10,BENTON,7,170.5
2007,18,10,JASPER,73,171
2007,18,10,LA PORTE,91,144.8
2007,18,10,LAKE,89,162.3
2007,18,10,NEWTON,111,179.6
2007,18,10,PORTER,127,153.6
2007,18,10,PULASKI,131,161.5
2007,18,10,STARKE,149,147.8
2007,18,10,WHITE,181,175.3
2007,18,80,HARRISON,61,105.7
2007,18,80,JACKSON,71,113
2007,18,80,LAWRENCE,93,133.5
2007,18,80,MONROE,105,150.4
2007,18,80,ORANGE,117,145.5
2007,18,80,OTHER (COMBINED) COUNTIES,,130.5
2007,18,80,PERRY,123,148.5
2007,18,80,WASHINGTON,175,147.1
2007,18,90,CLARK,19,127.5
2007,18,90,DEARBORN,29,116.5
2007,18,90,FRANKLIN,47,125.9
2007,18,90,JEFFERSON,77,123.7
2007,18,90,JENNINGS,79,137.2
2007,18,90,OTHER (COMBINED) COUNTIES,,123.6
2007,18,90,RIPLEY,137,117.6
2007,18,90,SCOTT,143,144.2
2007,18,70,DAVIESS,27,164.5
2007,18,70,DUBOIS,37,146.6
2007,18,70,GIBSON,51,162.3
2007,18,70,GREENE,55,142.5
2007,18,70,KNOX,83,166.9
2007,18,70,MARTIN,101,158.6
2007,18,70,PIKE,125,156
2007,18,70,POSEY,129,158.6
2007,18,70,SPENCER,147,152.8
2007,18,70,SULLIVAN,153,163.6
2007,18,70,VANDERBURGH,163,149.8
2007,18,70,WARRICK,173,141.7
2007,18,40,CLAY,21,164
2007,18,40,FOUNTAIN,45,171.1
2007,18,40,MONTGOMERY,107,171.4
2007,18,40,OWEN,119,150.7
2007,18,40,PARKE,121,163.7
2007,18,40,PUTNAM,133,164.8
2007,18,40,TIPPECANOE,157,159.9
2007,18,40,VERMILLION,165,177
2007,18,40,VIGO,167,158.7
2007,18,40,WARREN,171,167.7
2006,18,50,BARTHOLOMEW,5,153.5
2006,18,50,BOONE,11,163.9
2006,18,50,CLINTON,23,165.1
2006,18,50,DECATUR,31,164
2006,18,50,GRANT,53,159.5
2006,18,50,HAMILTON,57,166.4
2006,18,50,HANCOCK,59,155.4
2006,18,50,HENDRICKS,63,154.9
2006,18,50,HOWARD,67,166.4
2006,18,50,JOHNSON,81,152.1
2006,18,50,MADISON,95,163.2
2006,18,50,MARION,97,140
2006,18,50,MORGAN,109,153
2006,18,50,RUSH,139,152.5
2006,18,50,SHELBY,145,150.4
2006,18,50,TIPTON,159,177.1
2006,18,60,BLACKFORD,9,151.7
2006,18,60,DELAWARE,35,154.4
2006,18,60,FAYETTE,41,155.3
2006,18,60,HENRY,65,157.4
2006,18,60,JAY,75,134
2006,18,60,RANDOLPH,135,145.6
2006,18,60,UNION,161,171.2
2006,18,60,WAYNE,177,156
2006,18,20,CARROLL,15,174
2006,18,20,CASS,17,153.7
2006,18,20,ELKHART,39,157.8
2006,18,20,FULTON,49,148.3
2006,18,20,KOSCIUSKO,85,164.4
2006,18,20,MARSHALL,99,162.9
2006,18,20,MIAMI,103,161.3
2006,18,20,ST. JOSEPH,141,157.5
2006,18,20,WABASH,169,159.9
2006,18,30,ADAMS,1,147.1
2006,18,30,ALLEN,3,165.3
2006,18,30,DE KALB,33,146.9
2006,18,30,HUNTINGTON,69,156.6
2006,18,30,LAGRANGE,87,144.1
2006,18,30,NOBLE,113,150.3
2006,18,30,STEUBEN,151,148.8
2006,18,30,WELLS,179,154.4
2006,18,30,WHITLEY,183,161.3
2006,18,10,BENTON,7,167.2
2006,18,10,JASPER,73,158.6
2006,18,10,LA PORTE,91,165.4
2006,18,10,LAKE,89,162.8
2006,18,10,NEWTON,111,163
2006,18,10,PORTER,127,158.8
2006,18,10,PULASKI,131,152.7
2006,18,10,STARKE,149,154.1
2006,18,10,WHITE,181,159.8
2006,18,80,HARRISON,61,142.3
2006,18,80,JACKSON,71,135.4
2006,18,80,LAWRENCE,93,144.9
2006,18,80,MONROE,105,136
2006,18,80,ORANGE,117,153.8
2006,18,80,OTHER (COMBINED) COUNTIES,,119.2
2006,18,80,PERRY,123,131.3
2006,18,80,WASHINGTON,175,143
2006,18,90,CLARK,19,138
2006,18,90,DEARBORN,29,143.7
2006,18,90,FRANKLIN,47,154.1
2006,18,90,JENNINGS,79,142.5
2006,18,90,OTHER (COMBINED) COUNTIES,,145.2
2006,18,90,RIPLEY,137,152.6
2006,18,90,SCOTT,143,129
2006,18,70,DAVIESS,27,152.8
2006,18,70,DUBOIS,37,147.5
2006,18,70,GIBSON,51,163.8
2006,18,70,GREENE,55,143.8
2006,18,70,KNOX,83,152.6
2006,18,70,MARTIN,101,140.7
2006,18,70,PIKE,125,144.6
2006,18,70,POSEY,129,162.5
2006,18,70,SPENCER,147,136
2006,18,70,SULLIVAN,153,155.7
2006,18,70,VANDERBURGH,163,150.7
2006,18,70,WARRICK,173,143.6
2006,18,40,CLAY,21,151.7
2006,18,40,FOUNTAIN,45,163.4
2006,18,40,MONTGOMERY,107,166.9
2006,18,40,OWEN,119,132.5
2006,18,40,PARKE,121,156.5
2006,18,40,PUTNAM,133,155.5
2006,18,40,TIPPECANOE,157,164.3
2006,18,40,VERMILLION,165,170.3
2006,18,40,VIGO,167,152.6
2006,18,40,WARREN,171,169.1
2005,18,50,BARTHOLOMEW,5,145.3
2005,18,50,BOONE,11,163.6
2005,18,50,CLINTON,23,170
2005,18,50,DECATUR,31,157.2
2005,18,50,GRANT,53,166.5
2005,18,50,HAMILTON,57,146.5
2005,18,50,HANCOCK,59,148.5
2005,18,50,HENDRICKS,63,145.7
2005,18,50,HOWARD,67,168.6
2005,18,50,JOHNSON,81,150.5
2005,18,50,MADISON,95,158.9
2005,18,50,MARION,97,145.1
2005,18,50,MORGAN,109,150.8
2005,18,50,RUSH,139,155
2005,18,50,SHELBY,145,147.3
2005,18,50,TIPTON,159,166.8
2005,18,60,BLACKFORD,9,154.5
2005,18,60,DELAWARE,35,165.4
2005,18,60,FAYETTE,41,150.5
2005,18,60,HENRY,65,154.1
2005,18,60,JAY,75,139.1
2005,18,60,RANDOLPH,135,152
2005,18,60,UNION,161,169.1
2005,18,60,WAYNE,177,148.5
2005,18,20,CARROLL,15,178.6
2005,18,20,CASS,17,171.9
2005,18,20,ELKHART,39,142.4
2005,18,20,FULTON,49,158.9
2005,18,20,KOSCIUSKO,85,148.5
2005,18,20,MARSHALL,99,149.9
2005,18,20,MIAMI,103,164.3
2005,18,20,ST. JOSEPH,141,147.2
2005,18,20,WABASH,169,165.5
2005,18,30,ADAMS,1,139.1
2005,18,30,ALLEN,3,157.2
2005,18,30,DE KALB,33,151.4
2005,18,30,HUNTINGTON,69,157.5
2005,18,30,LAGRANGE,87,112.7
2005,18,30,NOBLE,113,142
2005,18,30,STEUBEN,151,149.5
2005,18,30,WELLS,179,151.1
2005,18,30,WHITLEY,183,156
2005,18,10,BENTON,7,166
2005,18,10,JASPER,73,159.7
2005,18,10,LA PORTE,91,137.1
2005,18,10,LAKE,89,136
2005,18,10,NEWTON,111,157.9
2005,18,10,PORTER,127,137.1
2005,18,10,PULASKI,131,151.6
2005,18,10,STARKE,149,137.2
2005,18,10,WHITE,181,175.1
2005,18,80,HARRISON,61,125.7
2005,18,80,JACKSON,71,128.1
2005,18,80,LAWRENCE,93,130.8
2005,18,80,MONROE,105,139.5
2005,18,80,ORANGE,117,144
2005,18,80,OTHER (COMBINED) COUNTIES,,119.2
2005,18,80,PERRY,123,147.9
2005,18,80,WASHINGTON,175,124.5
2005,18,90,CLARK,19,109.4
2005,18,90,DEARBORN,29,138
2005,18,90,FRANKLIN,47,149.7
2005,18,90,JEFFERSON,77,124
2005,18,90,JENNINGS,79,141.2
2005,18,90,OTHER (COMBINED) COUNTIES,,134.7
2005,18,90,RIPLEY,137,149.6
2005,18,90,SCOTT,143,132.3
2005,18,70,DAVIESS,27,158.4
2005,18,70,DUBOIS,37,144.6
2005,18,70,GIBSON,51,155.7
2005,18,70,GREENE,55,162
2005,18,70,KNOX,83,157.7
2005,18,70,MARTIN,101,155.1
2005,18,70,PIKE,125,145.3
2005,18,70,POSEY,129,151.2
2005,18,70,SPENCER,147,135.4
2005,18,70,SULLIVAN,153,159.2
2005,18,70,VANDERBURGH,163,155.4
2005,18,70,WARRICK,173,143.9
2005,18,40,CLAY,21,162.6
2005,18,40,FOUNTAIN,45,158.4
2005,18,40,MONTGOMERY,107,157.7
2005,18,40,OWEN,119,146
2005,18,40,PARKE,121,154
2005,18,40,PUTNAM,133,159.3
2005,18,40,TIPPECANOE,157,169.8
2005,18,40,VERMILLION,165,160.9
2005,18,40,VIGO,167,157.1
2005,18,40,WARREN,171,158.6
2004,18,50,BARTHOLOMEW,5,166.7
2004,18,50,BOONE,11,178.6
2004,18,50,CLINTON,23,180.8
2004,18,50,DECATUR,31,181.3
2004,18,50,GRANT,53,176.2
2004,18,50,HAMILTON,57,167.1
2004,18,50,HANCOCK,59,168.9
2004,18,50,HENDRICKS,63,177.7
2004,18,50,HOWARD,67,183.1
2004,18,50,JOHNSON,81,172.9
2004,18,50,MADISON,95,172.8
2004,18,50,MARION,97,166.9
2004,18,50,MORGAN,109,169.2
2004,18,50,RUSH,139,179.3
2004,18,50,SHELBY,145,170.6
2004,18,50,TIPTON,159,180.8
2004,18,60,BLACKFORD,9,155
2004,18,60,DELAWARE,35,164.5
2004,18,60,FAYETTE,41,172.7
2004,18,60,HENRY,65,163.7
2004,18,60,JAY,75,164.5
2004,18,60,RANDOLPH,135,164.9
2004,18,60,UNION,161,185
2004,18,60,WAYNE,177,160.3
2004,18,20,CARROLL,15,188.6
2004,18,20,CASS,17,178.4
2004,18,20,ELKHART,39,155
2004,18,20,FULTON,49,159.5
2004,18,20,KOSCIUSKO,85,163
2004,18,20,MARSHALL,99,156.2
2004,18,20,MIAMI,103,169
2004,18,20,ST. JOSEPH,141,157.5
2004,18,20,WABASH,169,168.4
2004,18,30,ADAMS,1,165.3
2004,18,30,ALLEN,3,156.5
2004,18,30,DE KALB,33,145
2004,18,30,HUNTINGTON,69,164.5
2004,18,30,LAGRANGE,87,135.6
2004,18,30,NOBLE,113,154.1
2004,18,30,STEUBEN,151,144.2
2004,18,30,WELLS,179,168
2004,18,30,WHITLEY,183,159.8
2004,18,10,BENTON,7,170.8
2004,18,10,JASPER,73,174.9
2004,18,10,LA PORTE,91,169.6
2004,18,10,LAKE,89,161.1
2004,18,10,NEWTON,111,179.4
2004,18,10,PORTER,127,172.7
2004,18,10,PULASKI,131,167.3
2004,18,10,STARKE,149,154.3
2004,18,10,WHITE,181,175.9
2004,18,80,HARRISON,61,145.8
2004,18,80,JACKSON,71,157.7
